idx,y_pred,y_true,residual
350,5.491388,5.397940,0.093448
351,6.031639,6.139879,-0.108241
352,6.271518,6.273487,-0.001969
353,6.406215,6.320624,0.085591
354,5.763250,6.602060,-0.838810
355,6.309139,6.337459,-0.028320
357,5.877311,6.397940,-0.520629
358,6.217871,6.454845,-0.236974
359,6.748654,8.146128,-1.397474
360,5.683840,4.582063,1.101777
361,6.570198,6.272306,0.297893
362,6.748553,5.728256,1.020297
363,6.083323,5.717171,0.366152
364,5.394482,6.049218,-0.654736
365,5.185823,6.396199,-1.210376
366,6.302293,5.550228,0.752065
367,5.582023,5.575072,0.006951
368,5.961167,6.100026,-0.138858
370,6.734309,6.489958,0.244351
371,6.099161,6.397940,-0.298779
372,6.205413,6.356026,-0.150613
373,5.314429,4.705864,0.608565
374,5.708606,4.833147,0.875459
375,5.958001,6.182671,-0.224670
376,6.143333,6.262024,-0.118691
377,5.800822,6.408240,-0.607418
378,6.370204,6.591065,-0.220861
379,6.347252,5.876218,0.471034
380,6.065173,6.104146,-0.038973
381,5.411688,4.630123,0.781566
382,6.096285,6.591065,-0.494779
383,6.568083,5.978181,0.589902
384,6.220723,6.322219,-0.101497
385,6.138739,6.100026,0.038713
386,6.276071,5.675778,0.600293
387,6.254488,6.000000,0.254488
388,5.936647,6.431364,-0.494717
389,6.528693,6.152594,0.376099
390,6.443444,6.732394,-0.288950
391,5.392116,4.491362,0.900755
392,5.084817,4.779019,0.305798
393,6.524980,6.556303,-0.031322
394,5.213002,4.850033,0.362969
395,6.223724,6.278754,-0.055030
396,5.863033,6.462398,-0.599365
397,6.069684,6.399154,-0.329471
398,5.977932,6.397940,-0.420008
400,5.954176,5.892095,0.062081
401,5.923804,5.716003,0.207800
402,6.340817,6.696837,-0.356020
403,5.069201,5.530481,-0.461281
404,5.853947,6.465829,-0.611881
405,5.036925,6.591065,-1.554140
406,6.365965,6.919078,-0.553113
408,6.088352,6.380211,-0.291860
409,6.369764,6.204120,0.165644
410,6.320653,6.301030,0.019623
411,5.731195,6.073106,-0.341911
412,5.310459,6.255273,-0.944813
413,6.256332,6.322219,-0.065887
414,5.695619,5.866287,-0.170668
415,6.024752,6.318063,-0.293311
416,6.024719,6.368101,-0.343382
417,5.881559,6.378398,-0.496839
418,5.475859,6.326131,-0.850272
419,5.474620,4.354108,1.120511
420,5.761033,6.396722,-0.635689
421,5.668275,5.619093,0.049182
422,5.212062,3.698970,1.513092
423,5.762135,5.766785,-0.004650
424,6.095745,6.474755,-0.379010
425,5.765316,5.643453,0.121863
426,5.801848,6.453318,-0.651470
427,5.473571,4.764176,0.709395
428,5.674444,6.227115,-0.552671
429,5.596217,6.039255,-0.443039
430,5.665814,6.079181,-0.413367
432,5.898345,5.575072,0.323273
433,6.247721,6.539076,-0.291355
434,5.635650,6.008600,-0.372950
435,6.123233,6.113943,0.009290
436,6.287044,6.222456,0.064587
437,6.121559,5.276462,0.845097
438,6.315536,6.301030,0.014506
439,5.808935,5.275104,0.533831
440,6.286887,6.884795,-0.597908
441,6.751629,6.849419,-0.097791
