idx,y_pred,y_true,residual,fold,proba_pos
134,1,0,-1,2,0.7356110937190606
135,0,0,0,10,0.3193877695712063
136,0,0,0,7,0.3541296469567553
137,1,0,-1,7,0.5024250409453944
138,0,0,0,3,0.11262853667201306
139,1,1,0,4,0.7985826802360995
140,0,0,0,6,0.07031686516977027
141,0,0,0,8,0.1385697720317457
142,1,0,-1,4,0.6739098545595524
143,0,0,0,2,0.2258920954164115
144,0,0,0,7,0.14705663992339693
145,0,0,0,7,0.4669697852246999
146,0,0,0,4,0.2822547060670286
147,0,0,0,6,0.1816789149304278
148,1,0,-1,2,0.5882909936459335
149,0,0,0,10,0.27743017556153937
150,0,0,0,9,0.361790013745728
151,0,0,0,10,0.18729211401334078
152,0,0,0,6,0.1818223188466876
153,1,1,0,3,0.6502031259277653
154,0,0,0,1,0.21039456249713925
155,0,0,0,1,0.3612545366894907
156,0,0,0,4,0.4066166087981253
157,0,0,0,2,0.15658032757421583
158,1,0,-1,5,0.5653060836505713
159,1,1,0,6,0.7491050284624107
160,0,0,0,5,0.437390714241711
161,1,1,0,4,0.5569363495420967
162,0,0,0,7,0.3911398401865251
163,1,1,0,6,0.8006250347859803
164,0,0,0,8,0.267627959094426
165,0,0,0,4,0.4247821074492596
166,0,1,1,7,0.34323337278381727
167,0,0,0,4,0.43446979801766267
168,0,0,0,7,0.49074139360068264
169,0,0,0,7,0.39991508758961997
170,0,0,0,5,0.2855014798522838
171,0,0,0,2,0.4784469055670949
172,1,1,0,3,0.5190521872866157
173,0,0,0,6,0.18136296967762255
174,0,0,0,3,0.17451827271598047
175,0,0,0,1,0.09115341323290627
176,0,0,0,5,0.06768113580194944
177,0,1,1,4,0.3793956379305709
178,0,0,0,7,0.15773880013368216
179,0,0,0,9,0.42999801120050474
180,0,0,0,2,0.34151000417062977
181,0,0,0,1,0.48072923595053685
182,1,0,-1,10,0.506326075277106
183,0,0,0,2,0.102251350931471
184,0,0,0,7,0.1826598121846423
185,0,0,0,1,0.17365991856481836
186,1,1,0,5,0.6969226936060283
187,1,0,-1,6,0.6528570217862568
188,0,0,0,2,0.1791394493175634
189,1,0,-1,6,0.5695286589508567
190,1,1,0,2,0.6030705673943494
191,1,1,0,5,0.6327202244259654
192,1,0,-1,8,0.510638703113021
193,1,0,-1,3,0.5881381031626206
194,0,0,0,6,0.2924676968098714
195,0,0,0,6,0.4651265446434477
196,1,0,-1,10,0.5847796811587764
197,0,0,0,8,0.4219904705889283
198,1,1,0,8,0.5743067806397198
199,1,0,-1,3,0.5346297932355649
200,0,0,0,8,0.4612560885705105
201,0,0,0,3,0.2559812835717702
202,0,0,0,2,0.2192550695816882
203,1,1,0,7,0.6525081407640545
204,0,0,0,7,0.20034041077373654
205,1,0,-1,2,0.6309720187259709
206,0,0,0,6,0.15021418914769785
207,1,1,0,8,0.5376292954670167
208,1,0,-1,1,0.7394624073233595
209,0,1,1,2,0.34994036388052036
210,0,0,0,8,0.2700809666515386
211,0,0,0,9,0.30290802020954977
212,0,1,1,8,0.2552540427730509
213,0,0,0,4,0.327713120254519
214,1,1,0,9,0.8590026768605642
215,0,0,0,2,0.4406836251092803
216,1,0,-1,9,0.6198665182507193
217,0,0,0,2,0.35239704159342233
218,0,0,0,4,0.4273697451327659
219,1,1,0,1,0.5678089713353427
220,0,0,0,8,0.2696005826026623
221,1,1,0,5,0.5332249723701182
222,0,1,1,8,0.4902618585062112
223,0,1,1,9,0.2775371981042683
224,0,0,0,2,0.3610177155252212
225,1,0,-1,7,0.5028535313854955
