idx,y_pred,y_true,residual,fold,proba_pos
234,0,0,0,9,0.3603803674611144
235,0,0,0,9,0.12661257218406988
236,0,0,0,9,0.1840963353651104
237,0,0,0,9,0.16781011284665664
238,0,1,1,9,0.39825087259682
239,0,0,0,9,0.10644394560751
240,0,0,0,9,0.1827839894703693
241,0,0,0,9,0.2672129576397333
242,0,0,0,9,0.1948319808111766
243,0,0,0,9,0.13074025802033035
244,0,0,0,9,0.47114232960926694
245,1,1,0,9,0.5601246881697899
246,0,0,0,9,0.3372356858520683
247,1,1,0,9,0.736734396452521
248,0,0,0,9,0.2636011338915936
249,1,0,-1,9,0.6818727480392749
250,0,0,0,9,0.28805076167426774
251,0,0,0,9,0.3566741738567756
252,0,0,0,9,0.4212317600254909
253,1,1,0,9,0.850421954088955
254,0,0,0,9,0.2780784859802495
255,1,1,0,9,0.6210958422287836
256,1,1,0,9,0.5152530799364556
257,0,0,0,9,0.2706039880687802
258,0,0,0,9,0.1971635202512798
259,0,0,0,9,0.05473453975921565
260,1,0,-1,9,0.605600984158427
261,1,1,0,9,0.7264829940668757
262,1,0,-1,9,0.5729295661512344
263,1,1,0,9,0.5713460264566907
264,0,0,0,9,0.18782292336180897
265,1,1,0,9,0.5364252115187844
266,1,1,0,9,0.7072571443932559
267,0,0,0,9,0.3776854741531212
268,1,1,0,9,0.7560988083317496
269,1,0,-1,9,0.5976876998374638
270,1,1,0,9,0.5452517019674367
271,1,1,0,9,0.6490762353690025
272,1,1,0,9,0.6199451408198653
273,1,1,0,9,0.6594169615827546
274,1,1,0,9,0.7353852071686838
275,0,0,0,9,0.4000357569543872
276,0,0,0,9,0.10592535362082642
277,1,1,0,9,0.6470476633503836
278,1,1,0,9,0.6058858548528638
279,1,1,0,9,0.561513006392131
280,0,0,0,9,0.22215747869131033
281,0,0,0,9,0.39756735083678596
282,1,0,-1,9,0.5804148675705332
283,0,0,0,9,0.09882566184977937
284,1,1,0,9,0.5544929215524782
285,1,1,0,9,0.6382121773054057
286,1,1,0,9,0.5219429215526024
287,0,0,0,9,0.1524520816425626
288,0,0,0,9,0.43896812107392014
289,0,0,0,9,0.24478605376362358
290,0,0,0,9,0.3833413406840433
291,0,0,0,9,0.1549637344219901
292,1,1,0,9,0.6269584225189201
293,0,1,1,9,0.4022310369125033
294,0,0,0,9,0.3666165880789662
295,1,1,0,9,0.5926867865202736
296,0,0,0,9,0.29317902682033575
297,0,0,0,9,0.2672428420198331
298,1,1,0,9,0.637856448531588
299,0,0,0,9,0.2796468777749875
300,0,0,0,9,0.09202376153814512
301,0,0,0,9,0.21186297864698184
302,0,0,0,9,0.17447217991814576
303,1,1,0,9,0.7872079686187827
304,0,0,0,9,0.1252625782103206
305,0,1,1,9,0.36594046353131426
306,0,0,0,9,0.32989116723232637
307,0,1,1,9,0.4680490761583913
308,0,0,0,9,0.33686415345650267
309,0,0,0,9,0.23720913353251108
310,1,1,0,9,0.7493736784058872
311,0,0,0,9,0.25478918463001354
312,1,1,0,9,0.6842841504493997
313,1,1,0,9,0.6086987925347029
314,1,1,0,9,0.6105983853484499
315,0,0,0,9,0.3601598304611518
316,1,0,-1,9,0.5204015205680739
317,1,1,0,9,0.5127782417954979
318,1,1,0,9,0.545231979387113
319,0,0,0,9,0.3566699380468644
320,1,1,0,9,0.5155061314791883
321,1,1,0,9,0.6089573588347404
322,0,0,0,9,0.4543347446330251
323,0,0,0,9,0.3097395366939233
