idx,y_pred,y_true,residual,fold,proba_pos
87,0,0,0,8,0.2864791081887257
88,0,0,0,8,0.45537185587397433
89,0,0,0,8,0.11216972481818702
90,0,0,0,8,0.37669489789668614
91,0,0,0,8,0.45673650663507454
92,1,0,-1,8,0.5009572477779967
93,0,0,0,8,0.13303450109167986
94,0,1,1,8,0.44121878228431244
95,1,1,0,8,0.7491028741727835
96,0,0,0,8,0.17587032201048816
97,0,0,0,8,0.2306832002060909
98,0,0,0,8,0.16568469774647546
99,1,1,0,8,0.6300970559346808
100,0,0,0,8,0.23803525634835226
101,0,0,0,8,0.4886288122236867
102,0,0,0,8,0.07495858523773137
103,1,0,-1,8,0.5143549269776531
104,1,0,-1,8,0.6208624890668569
105,0,0,0,8,0.4960783754036179
106,0,0,0,8,0.1558287359554731
107,0,0,0,8,0.3497794241624043
108,0,0,0,8,0.42821909953450293
109,1,1,0,8,0.5678838149876714
110,1,1,0,8,0.8038088207910686
111,0,0,0,8,0.21379352335491406
112,0,0,0,8,0.28403748235280135
113,0,1,1,8,0.4662431032589774
114,0,0,0,8,0.47022908706699906
115,0,0,0,8,0.15833813811082872
116,0,0,0,8,0.2887673158315747
117,0,1,1,8,0.4962055795238399
118,0,0,0,8,0.35681139266457984
119,1,1,0,8,0.6208624890668569
120,1,1,0,8,0.7975656620127259
121,0,0,0,8,0.20640032331145525
122,1,1,0,8,0.6145571512628462
123,0,0,0,8,0.2645171976574167
124,1,0,-1,8,0.6208826890628959
125,0,0,0,8,0.33882337968386017
126,0,0,0,8,0.24560335162241628
127,0,0,0,8,0.4401131660102656
128,0,0,0,8,0.11666536595382274
129,1,1,0,8,0.8508514003813755
130,0,0,0,8,0.05855144015189433
131,1,0,-1,8,0.5843606516282237
132,0,0,0,8,0.12778684574609347
133,0,0,0,8,0.12165115450660968
134,0,0,0,8,0.39527645169908043
135,0,0,0,8,0.2459239503510483
136,0,0,0,8,0.17862554340659623
137,0,0,0,8,0.48431342390895604
138,0,0,0,8,0.26101963608687867
139,0,0,0,8,0.2904726975609213
140,0,0,0,8,0.18038741875426328
141,0,0,0,8,0.11875819216670752
142,1,1,0,8,0.6755322809204737
143,0,0,0,8,0.14179980370274636
144,0,0,0,8,0.2895564108043541
145,0,0,0,8,0.2816320908979699
146,0,0,0,8,0.10787763148908272
147,0,0,0,8,0.4355636034494458
148,1,1,0,8,0.7276150909948446
149,0,0,0,8,0.39290996494128577
150,1,1,0,8,0.6341038677020822
151,0,0,0,8,0.24893002334576023
152,1,1,0,8,0.8591325157437206
153,0,0,0,8,0.37533118447563374
154,0,1,1,8,0.49437737509887564
155,0,0,0,8,0.3984778611162094
156,0,0,0,8,0.487601347465515
157,0,0,0,8,0.25123252961576664
158,0,0,0,8,0.2820318270835022
159,0,0,0,8,0.35228643738542587
160,1,1,0,8,0.6320101762555775
161,0,0,0,8,0.1416799561746147
162,0,0,0,8,0.1725165931726997
163,0,0,0,8,0.08146607642705851
164,0,0,0,8,0.06192276411243589
165,1,1,0,8,0.512250828637625
166,0,0,0,8,0.14894867542670825
167,0,0,0,8,0.3312875158570266
168,0,0,0,8,0.18143119949890082
169,0,0,0,8,0.3489308893426571
170,0,0,0,8,0.4759284997480972
171,0,0,0,8,0.06556997983912634
172,0,0,0,8,0.1723163417382656
173,0,0,0,8,0.142967096140681
174,1,1,0,8,0.7194262435567473
175,0,0,0,8,0.44567019796960544
176,0,0,0,8,0.18591927844988762
177,1,0,-1,8,0.5424434371043434
178,1,1,0,8,0.6537667716471792
179,1,1,0,8,0.7322373322590955
180,0,0,0,8,0.4820297006300082
181,0,0,0,8,0.24170247276669024
182,0,0,0,8,0.3610471021024526
183,1,0,-1,8,0.5015936998206126
184,0,0,0,8,0.4779360386491265
185,0,0,0,8,0.19993944187035262
186,0,0,0,8,0.19563480479219514
187,1,1,0,8,0.7723614012249467
188,0,0,0,8,0.1422244918941875
189,0,0,0,8,0.4507925810218423
190,0,0,0,8,0.19012337611466112
191,1,0,-1,8,0.5355291198693517
192,0,1,1,8,0.4630504081680922
193,0,0,0,8,0.2901395435247624
194,0,0,0,8,0.22729682158634973
195,1,1,0,8,0.857230923392328
196,0,0,0,8,0.3515216480243418
197,0,0,0,8,0.46898939591751926
198,0,0,0,8,0.3318904056914235
199,0,0,0,8,0.40006674487527
200,1,1,0,8,0.7062266186824272
201,1,1,0,8,0.6160714983886206
202,0,1,1,8,0.43599359388197606
203,0,0,0,8,0.30448422987528245
204,0,0,0,8,0.436470063185868
205,0,1,1,8,0.4952351448613415
206,1,1,0,8,0.7522083388414186
207,0,0,0,8,0.3127755765939717
208,0,0,0,8,0.46341240084933616
209,0,0,0,8,0.19050066906307836
210,1,1,0,8,0.6645078341974106
211,0,0,0,8,0.3560246787418643
212,1,1,0,8,0.679857888497352
213,0,0,0,8,0.2599073647959598
214,0,0,0,8,0.2674680618146257
215,1,1,0,8,0.8634363204638519
216,1,1,0,8,0.6612642346828305
217,1,1,0,8,0.6009055055627995
218,0,0,0,8,0.30547710244134846
219,1,1,0,8,0.690229211366107
220,0,0,0,8,0.14737685747112234
221,0,0,0,8,0.1530440654090526
222,0,1,1,8,0.4827127981944323
223,0,0,0,8,0.3274706251431397
224,0,0,0,8,0.2264114371181168
225,0,0,0,8,0.18449447579339237
226,0,0,0,8,0.10647341072642909
227,0,0,0,8,0.4414712550319886
228,1,1,0,8,0.7196919706629568
229,0,0,0,8,0.26373818832124807
230,1,1,0,8,0.5832011302494285
231,1,0,-1,8,0.6634831099823226
232,1,1,0,8,0.5215577416062996
233,0,0,0,8,0.2885267776733357
234,0,0,0,8,0.1524121750299832
235,0,0,0,8,0.22126181798383493
236,0,0,0,8,0.20857033297352287
237,0,1,1,8,0.3956694443323119
238,0,0,0,8,0.12197676035580411
239,0,0,0,8,0.16907230590580116
240,0,0,0,8,0.1697907175751206
241,0,0,0,8,0.24625169436973757
242,0,0,0,8,0.15576017095270528
243,0,0,0,8,0.11255552235196231
244,0,0,0,8,0.4507822445716261
245,1,1,0,8,0.5735194511470534
246,0,0,0,8,0.389693201677665
247,1,1,0,8,0.7276150909948446
248,1,0,-1,8,0.5897824711407609
249,0,0,0,8,0.31762348823247044
250,1,0,-1,8,0.6575892317104707
251,0,0,0,8,0.3401759841713045
252,0,0,0,8,0.38428675771396886
253,0,0,0,8,0.37585812054582024
254,1,0,-1,8,0.5142008631237878
255,0,0,0,8,0.4235526398262821
256,1,1,0,8,0.6175029259197832
257,1,1,0,8,0.5383763087438911
258,0,0,0,8,0.1993090636967597
259,0,0,0,8,0.38372615483562417
260,1,0,-1,8,0.6177460069407817
261,1,1,0,8,0.7765389178689005
262,1,0,-1,8,0.5667073756562656
263,1,1,0,8,0.5934381423938836
264,0,0,0,8,0.2157977592175312
265,1,1,0,8,0.5590982781097826
266,1,1,0,8,0.6899752265540838
267,0,0,0,8,0.37143084764053985
268,1,1,0,8,0.7765389178689005
269,1,1,0,8,0.7898205236253824
270,1,0,-1,8,0.5832011302494285
271,1,1,0,8,0.5484746679815441
272,1,1,0,8,0.646406335562461
273,1,1,0,8,0.6506693519317992
274,1,1,0,8,0.6600439203496242
275,0,0,0,8,0.19258302586591305
276,1,1,0,8,0.7766847413616664
277,0,0,0,8,0.4123891736430157
278,0,0,0,8,0.09747139610405359
279,1,1,0,8,0.6002578806921053
280,1,1,0,8,0.5497371490588381
281,1,1,0,8,0.6027098545091947
282,1,0,-1,8,0.6031245942105372
283,0,0,0,8,0.10660010788253332
284,1,1,0,8,0.5997048790232123
285,1,1,0,8,0.5516893188652505
286,0,0,0,8,0.17700555247328204
287,0,0,0,8,0.4273682837537952
288,0,0,0,8,0.2161943368610273
289,0,0,0,8,0.3958058861760161
290,0,0,0,8,0.1666358769118664
291,1,1,0,8,0.6111696416616715
292,1,1,0,8,0.7050747821333606
293,0,1,1,8,0.4242038049956085
294,0,0,0,8,0.28920490141504757
295,0,0,0,8,0.26912666270827496
296,0,0,0,8,0.2992827357388868
297,1,1,0,8,0.6311764408405367
298,0,0,0,8,0.32461186297383604
299,0,0,0,8,0.12342245589622901
300,0,0,0,8,0.2657084049629592
301,0,0,0,8,0.2388281366062853
302,0,0,0,8,0.16982562175273144
303,0,0,0,8,0.1773585572678983
304,0,0,0,8,0.16240656616220162
305,1,1,0,8,0.7913425105236257
306,0,0,0,8,0.11033765436439091
307,0,1,1,8,0.2897282682102407
308,0,0,0,8,0.34690661904695985
309,0,0,0,8,0.2638010063584007
310,1,1,0,8,0.6942409098883444
311,0,0,0,8,0.2689555162298865
312,1,1,0,8,0.5898845478047228
313,1,1,0,8,0.5665572898986357
314,0,0,0,8,0.47844668245307587
315,1,0,-1,8,0.5351246385819844
316,1,1,0,8,0.6498535815583122
317,0,1,1,8,0.4914962557908786
318,1,1,0,8,0.5594028873699843
319,0,0,0,8,0.37508054490062376
320,1,1,0,8,0.5521490070441546
321,1,1,0,8,0.6858375987109887
322,1,1,0,8,0.673970944180528
323,0,0,0,8,0.3320815319673872
