idx,y_pred,y_true,residual,fold,proba_pos
168,1,1,0,2,0.7117097800895574
169,0,0,0,2,0.469597279202292
170,0,0,0,2,0.43412816287217276
171,1,1,0,2,0.7269130836461829
172,1,0,-1,2,0.538816928367865
173,0,0,0,2,0.43904098312613304
174,0,0,0,2,0.2366547670517126
175,0,0,0,2,0.35458702481802973
176,1,0,-1,2,0.5472625626211248
177,0,0,0,2,0.4071621656222204
178,1,1,0,2,0.6963942603382913
179,0,0,0,2,0.47619053229518843
180,0,0,0,2,0.415590364569792
181,0,0,0,2,0.21657564886514527
182,1,1,0,2,0.7395230590451075
183,0,0,0,2,0.15898251148359754
184,0,0,0,2,0.13765335075501564
185,1,1,0,2,0.5584513611553077
186,1,0,-1,2,0.5429098858345077
187,0,0,0,2,0.2441718803237374
188,0,0,0,2,0.3036268890085769
189,0,1,1,2,0.41892968043237433
190,0,0,0,2,0.35008478621601996
191,1,1,0,2,0.8571826231419677
192,0,0,0,2,0.47458504426011
193,0,0,0,2,0.3925221066629795
194,1,1,0,2,0.6699218674068934
195,0,0,0,2,0.15596074898271167
196,1,1,0,2,0.6237472363437093
197,1,1,0,2,0.5766667977584562
198,0,1,1,2,0.44548459725839207
199,0,0,0,2,0.4146073253894108
200,0,0,0,2,0.20857572888484538
201,0,0,0,2,0.4372765141885728
202,0,0,0,2,0.18337412387773042
203,1,1,0,2,0.6505167599577216
204,0,0,0,2,0.30297939402245105
205,1,1,0,2,0.693950427030055
206,0,0,0,2,0.2577337902399638
207,0,0,0,2,0.3202672594085936
208,1,1,0,2,0.8759601006756417
209,0,0,0,2,0.3786824519369276
210,1,1,0,2,0.641814980314959
211,1,1,0,2,0.6197489928356412
212,0,0,0,2,0.32525777109303666
213,1,1,0,2,0.676766328280815
214,0,0,0,2,0.17609440240896956
215,1,1,0,2,0.634559172065219
216,0,0,0,2,0.2843945067288705
217,0,1,1,2,0.478758424941713
218,0,0,0,2,0.3713159021117281
219,0,0,0,2,0.19863051901825565
220,0,0,0,2,0.14010494122991832
221,0,0,0,2,0.07667353549495887
222,0,0,0,2,0.4509509451760871
223,0,0,0,2,0.2591782044852037
224,1,1,0,2,0.5759211395304735
225,1,0,-1,2,0.662807708598379
226,1,1,0,2,0.538997705674296
227,0,0,0,2,0.3326591979097219
228,0,0,0,2,0.16774695738902495
229,0,0,0,2,0.15731659096260137
230,0,0,0,2,0.2056351689408238
231,0,1,1,2,0.405924301096737
232,0,0,0,2,0.135393732033294
233,0,0,0,2,0.1740366297135723
234,0,0,0,2,0.1518361951827145
235,0,0,0,2,0.24727093126611815
236,0,0,0,2,0.19604524278135585
237,0,0,0,2,0.1624823564290845
238,0,0,0,2,0.4564504100042071
239,1,1,0,2,0.5830649204037638
240,0,0,0,2,0.4389237316415378
241,1,1,0,2,0.6884778361928658
242,1,0,-1,2,0.5879658724148603
243,0,0,0,2,0.2887899036203054
244,1,0,-1,2,0.6426473465023649
245,0,0,0,2,0.30775793014492997
246,0,0,0,2,0.300367126928001
247,0,0,0,2,0.3934826742976237
248,1,0,-1,2,0.527931635311797
249,1,1,0,2,0.8375574387414125
250,0,0,0,2,0.3091140854324807
251,0,0,0,2,0.43249976676102897
252,1,1,0,2,0.7030766397387616
253,1,1,0,2,0.5009172336499745
254,0,0,0,2,0.3459095637779908
255,0,0,0,2,0.23824305733140863
256,0,0,0,2,0.3729502408466584
257,0,0,0,2,0.07329606214661392
258,1,0,-1,2,0.6526956808459021
259,1,0,-1,2,0.6544756185007456
260,0,0,0,2,0.21432694576999234
261,1,1,0,2,0.56349234664682
262,1,1,0,2,0.7296564318268719
263,0,0,0,2,0.3850382315656155
264,1,1,0,2,0.6632046994181563
265,1,0,-1,2,0.5759211395304735
266,1,1,0,2,0.5872753018587908
267,1,1,0,2,0.6848666861350623
268,1,1,0,2,0.5534044033338997
269,1,1,0,2,0.6432550384278024
270,0,0,0,2,0.18774922593987217
271,1,1,0,2,0.6768918141340192
272,0,0,0,2,0.4393926213939169
273,0,0,0,2,0.15976900578357633
274,1,1,0,2,0.6180750419190393
275,1,1,0,2,0.5551294077732105
276,1,1,0,2,0.6133673821468796
277,0,0,0,2,0.2421274555569208
278,0,0,0,2,0.41258207349716386
279,1,0,-1,2,0.5242260266126093
280,1,1,0,2,0.6395118387618349
281,1,1,0,2,0.5547671580723558
282,0,0,0,2,0.13753512648715607
283,0,0,0,2,0.43732767835997965
284,0,0,0,2,0.2382936103626583
285,0,0,0,2,0.34055912968033203
286,0,0,0,2,0.21354620099787142
287,1,1,0,2,0.6303393941152633
288,1,1,0,2,0.6686315428358083
289,0,1,1,2,0.42180784254569675
290,0,0,0,2,0.3484074505225256
291,0,1,1,2,0.4451855796462187
292,0,0,0,2,0.2605201037633053
293,0,0,0,2,0.2905023804943566
294,1,1,0,2,0.6724726238412729
295,0,0,0,2,0.3073823779946872
296,0,0,0,2,0.1364473717041518
297,0,0,0,2,0.20900613265448456
298,0,0,0,2,0.25682980973514297
299,0,0,0,2,0.1844626784393124
300,0,0,0,2,0.18311706002792186
301,0,0,0,2,0.2854064398103701
302,0,0,0,2,0.18251193366202387
303,0,1,1,2,0.40229095451157143
304,0,0,0,2,0.43092979005434945
305,1,1,0,2,0.5049347448006503
306,0,0,0,2,0.27318858561612624
307,0,0,0,2,0.17170106706137486
308,1,1,0,2,0.6597624914894388
309,0,0,0,2,0.29318954341006426
310,1,1,0,2,0.7455413465516925
311,1,1,0,2,0.663864313850004
312,1,1,0,2,0.5724658221037202
313,1,0,-1,2,0.5278090916754643
314,0,0,0,2,0.45959794633916523
315,1,1,0,2,0.6508076669052985
316,1,1,0,2,0.5050422223639729
317,1,1,0,2,0.5943614344776329
318,0,0,0,2,0.3794862755430212
319,1,1,0,2,0.526659896382342
320,1,1,0,2,0.62955614415551
321,0,0,0,2,0.42494388234141744
322,1,1,0,2,0.731784241317966
323,0,0,0,2,0.33953251485360436
