idx,y_pred,y_true,residual
553,5.141428,6.200303,-1.058875
554,5.155032,5.892095,-0.737062
555,7.577839,6.826075,0.751765
556,6.089408,6.919078,-0.829670
558,6.185271,5.176091,1.009180
559,6.480013,6.644044,-0.164031
560,2.887410,2.778151,0.109259
561,5.558277,6.079181,-0.520904
562,2.599512,3.079181,-0.479669
563,5.851800,6.283301,-0.431501
564,6.160189,6.287802,-0.127613
565,6.283862,5.536937,0.746925
566,6.185214,6.301030,-0.115816
567,6.220296,6.472903,-0.252606
569,6.235650,6.531479,-0.295829
570,5.568446,6.033424,-0.464978
571,4.322277,3.662758,0.659519
572,5.912029,6.260548,-0.348519
573,5.947655,5.301030,0.646625
574,5.915645,6.176091,-0.260446
575,5.449334,5.499687,-0.050353
576,5.398158,5.295127,0.103031
577,5.514090,5.301030,0.213060
578,3.789700,3.911690,-0.121990
579,5.952560,6.324282,-0.371722
580,5.573421,5.720292,-0.146870
581,6.005794,6.367048,-0.361254
582,6.133129,7.204120,-1.070991
583,6.721280,6.012837,0.708443
584,5.056880,5.176091,-0.119212
585,5.916452,6.278982,-0.362530
586,5.335971,6.178977,-0.843006
588,5.056851,6.002166,-0.945315
589,6.547174,6.489396,0.057778
590,4.670026,5.000000,-0.329974
591,5.121991,5.000000,0.121991
592,5.527594,4.698970,0.828624
594,6.091730,5.477121,0.614609
596,6.255177,5.000000,1.255177
597,5.847244,4.028164,1.819079
598,6.220072,7.079181,-0.859109
599,5.915464,6.018651,-0.103186
600,6.255148,7.049218,-0.794070
601,5.603312,6.556303,-0.952991
602,6.008153,7.176091,-1.167938
603,5.648973,5.615540,0.033433
605,4.223126,3.838849,0.384277
606,5.604845,6.278754,-0.673909
607,6.126726,7.079181,-0.952456
608,5.500210,5.181844,0.318366
609,4.883464,5.181844,-0.298380
610,4.829152,4.340444,0.488708
611,3.354203,3.403121,-0.048918
612,5.684054,4.991226,0.692828
613,5.934461,6.342423,-0.407962
614,5.319284,5.447158,-0.127874
615,6.584148,6.741152,-0.157003
617,6.419580,6.361728,0.057852
618,5.767744,4.176091,1.591652
619,5.417401,5.507856,-0.090455
620,6.387198,6.732394,-0.345196
621,6.254996,4.130334,2.124662
622,6.124932,6.290035,-0.165102
623,6.229461,6.204120,0.025341
624,6.140474,6.954243,-0.813768
625,6.945745,7.079181,-0.133436
626,5.592897,6.698970,-1.106073
627,6.318487,6.462398,-0.143911
628,6.415043,6.698970,-0.283927
629,5.920704,6.334454,-0.413749
630,5.869212,5.045323,0.823889
631,6.210630,6.544068,-0.333439
632,6.108794,6.602060,-0.493266
633,6.916093,7.589950,-0.673857
634,6.219813,6.942504,-0.722692
635,5.915205,6.435692,-0.520487
636,6.254888,7.079181,-0.824293
637,6.419435,6.838723,-0.419288
638,6.254873,6.365488,-0.110615
639,6.254866,4.880814,1.374053
640,6.108263,4.752356,1.355907
641,5.427611,6.823546,-1.395935
642,5.603016,6.120574,-0.517558
643,5.252673,6.000000,-0.747327
644,5.946599,6.119317,-0.172718
645,5.094928,5.903090,-0.808162
646,6.221612,6.692847,-0.471235
647,6.427551,6.672098,-0.244547
648,5.432728,6.980912,-1.548184
649,5.548660,7.100371,-1.551710
650,7.022577,7.176091,-0.153514
651,5.987130,6.612784,-0.625653
653,4.116537,3.472756,0.643781
654,6.671948,6.812913,-0.140966
655,6.671940,7.000000,-0.328060
656,6.053936,5.477121,0.576815
658,5.950476,6.397940,-0.447464
659,5.604463,7.041393,-1.436930
660,6.126343,6.861534,-0.735191
661,6.254707,4.740363,1.514345
663,6.060474,6.113943,-0.053469
664,5.181881,5.716003,-0.534122
665,6.381747,6.431364,-0.049617
666,6.318205,6.414973,-0.096768
668,5.666362,6.531479,-0.865117
669,5.625662,5.447158,0.178504
670,6.238619,6.361728,-0.123108
672,4.360635,4.317227,0.043408
673,6.211520,6.079181,0.132338
