Pair_ID,SMILE A,SMILE B,row_index,Pred (Young's Modulus)
Pair_873,O=C([*])CCCCCO[*],[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,572,5.346614054544613
Pair_874,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,573,5.164895827043361
Pair_875,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],[*]OC1C(C(C(OC1C)OC2C(C(OC(C2O)COC(C)=O)OC3C(C(C(OC3C(O)=O)OC4C(C(C(OC4CO)O[*])O)O)O)O)OC(C(O)CO)=O)O)O,574,5.380263819428169
Pair_901,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,O=C([*])C(C)O[*],575,6.268143278177128
Pair_902,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],576,6.045870981073738
Pair_903,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],577,5.5750170414322575
Pair_904,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,COC(C(C[*])([*])C)=O,578,6.202622896046218
Pair_905,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,579,6.13199650588321
Pair_906,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,[*]CC(C)(C(OCCO)=O)[*],580,3.414140626997677
Pair_907,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,581,4.832502952560696
Pair_908,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,O=C([*])CCCCCO[*],582,5.594611185352588
Pair_909,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,583,5.133534209201303
Pair_910,CC(NC1C([C@@H](C(O[C@H]1O[*])CO)O[C@@H]2OC([C@H]([C@@H](C2NC(C)=O)O)[*])CO)O)=O,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],584,5.792013857873989
Pair_937,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C([*])C(C)O[*],585,6.089662304607141
Pair_938,O=C([*])C(C)O[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],586,5.945157512788501
Pair_939,COC(C(C[*])([*])C)=O,O=C([*])C(C)O[*],587,6.0738882481548835
Pair_940,O=C([*])C(C)O[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,588,6.173219099642539
Pair_941,O=C([*])C(C)O[*],[*]CC(C)(C(OCCO)=O)[*],589,3.3324108611611063
Pair_942,O=C([*])C(C)O[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,590,5.587349074297684
Pair_943,O=C([*])C(C)O[*],O=C([*])CCCCCO[*],591,5.761001247404462
Pair_944,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,O=C([*])C(C)O[*],592,5.391107878323713
Pair_945,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],O=C([*])C(C)O[*],593,5.9264960198233885
Pair_973,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],594,5.51012897079731
Pair_974,COC(C(C[*])([*])C)=O,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],595,6.016455046305029
Pair_975,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,596,6.021799243171046
Pair_976,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]CC(C)(C(OCCO)=O)[*],597,3.3180572846939835
Pair_977,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,598,4.755905917773564
Pair_978,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C([*])CCCCCO[*],599,5.451889964647535
Pair_979,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,600,5.452543749562566
Pair_980,COCC1OC(OC2C(CO)OC(O[*])C(OC)C2OC)C(OC)C(O)C1O[*],O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],601,5.759499811334098
Pair_1009,COC(C(C[*])([*])C)=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],602,5.719289050484439
Pair_1010,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],603,5.9713223853983814
Pair_1011,[*]CC(C)(C(OCCO)=O)[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],604,3.461131889340836
Pair_1012,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],605,3.9477963780854055
Pair_1013,O=C([*])CCCCCO[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],606,4.70261721786256
Pair_1014,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],607,4.261626345296475
Pair_1015,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],608,5.119784249861873
Pair_1045,COC(C(C[*])([*])C)=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,609,6.082511192980412
Pair_1046,COC(C(C[*])([*])C)=O,[*]CC(C)(C(OCCO)=O)[*],610,3.292730226841454
Pair_1047,COC(C(C[*])([*])C)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,611,5.1561134222153155
Pair_1048,COC(C(C[*])([*])C)=O,O=C([*])CCCCCO[*],612,5.688057119493069
Pair_1049,COC(C(C[*])([*])C)=O,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,613,5.130666927123822
Pair_1050,COC(C(C[*])([*])C)=O,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],614,5.799311595427293
Pair_1081,[*]CC(C)(C(OCCO)=O)[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,615,3.3300794463496617
Pair_1082,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,616,4.735160551070902
Pair_1083,O=C([*])CCCCCO[*],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,617,5.5549827093835304
Pair_1084,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,618,6.057036319028793
Pair_1085,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],[*]OC1OC(CO)C(OC2C(O)C(O)C([*])C(CO)O2)C(O)C1O,619,5.8847920818302715
Pair_1117,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,[*]CC(C)(C(OCCO)=O)[*],620,3.8648869173485765
Pair_1118,O=C([*])CCCCCO[*],[*]CC(C)(C(OCCO)=O)[*],621,3.3929226206752245
Pair_1119,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]CC(C)(C(OCCO)=O)[*],622,3.712161073246116
Pair_1120,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],[*]CC(C)(C(OCCO)=O)[*],623,3.3939022096729183
Pair_1153,O=C([*])CCCCCO[*],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,624,4.49714406027642
Pair_1154,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,625,4.5992545028468985
Pair_1155,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,626,4.650093079013629
Pair_1189,O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,O=C([*])CCCCCO[*],627,4.606210568962546
Pair_1190,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],O=C([*])CCCCCO[*],628,5.129355174983564
Pair_1225,O=C(C(OC(C=O)OC1C(C(C(OC1C(O[Na])=O)O[*])O)O)C(C=O)[*])O[Na],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,629,4.911185024540874
